Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Alt Text,Status
alps-unico-pc,ÚNICO PÇ,"<p>ÚNICO PÇ 834,60</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: GCL-602</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias",TRUE,Title,Default Title,GCL-602,shopify,0,deny,manual,,,TRUE,TRUE,,ÚNICO PÇ,draft
alps-trava-de-bloqueio-shuttle-lock-unico-pc,Trava de Bloqueio (Shuttle Lock) ÚNICO PÇ,"<p>Trava de Bloqueio (Shuttle Lock) ÚNICO PÇ 834,60</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: GCL-603</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias",TRUE,Title,Default Title,GCL-603,shopify,0,deny,manual,,,TRUE,TRUE,,Trava de Bloqueio (Shuttle Lock) ÚNICO PÇ,draft
alps-shuttle-lock-importado-unico-pc,Shuttle Lock Importado ÚNICO PÇ,"<p>Shuttle Lock Importado ÚNICO PÇ 793,80</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: DKPB-57</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias",TRUE,Title,Default Title,DKPB-57,shopify,0,deny,manual,,,TRUE,TRUE,,Shuttle Lock Importado ÚNICO PÇ,draft
alps-valvula-de-rosca-abs-unico-pc,Válvula de rosca ABS ÚNICO PÇ,"<p>Válvula de rosca ABS ÚNICO PÇ 124,50</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: DKV-02</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias",TRUE,Title,Default Title,DKV-02,shopify,0,deny,manual,,,TRUE,TRUE,,Válvula de rosca ABS ÚNICO PÇ,draft
alps-valvula-de-borracha-sem-aro-unico-pc,Válvula de borracha sem aro ÚNICO PÇ,"<p>Válvula de borracha sem aro ÚNICO PÇ 39,80</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: DKV-03</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias",TRUE,Title,Default Title,DKV-03,shopify,0,deny,manual,,,TRUE,TRUE,,Válvula de borracha sem aro ÚNICO PÇ,draft
alps-valvula-de-borracha-com-aro-unico-pc,Válvula de borracha com aro ÚNICO PÇ,"<p>Válvula de borracha com aro ÚNICO PÇ 47,60</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: DKV-04</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias",TRUE,Title,Default Title,DKV-04,shopify,0,deny,manual,3220.98,,TRUE,TRUE,,Válvula de borracha com aro ÚNICO PÇ,active
alps-valvula-de-rosca-aluminio-unico-pc,Válvula De Rosca alumínio ÚNICO PÇ,"<p>Válvula De Rosca alumínio ÚNICO PÇ 124,50</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: DKV-05</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias",TRUE,Title,Default Title,DKV-05,shopify,0,deny,manual,,,TRUE,TRUE,,Válvula De Rosca alumínio ÚNICO PÇ,draft
alps-tubo-de-conexao-p-dkv-04-unico-pc,Tubo De Conexão p/ DKV-04 ÚNICO PÇ,"<p>Tubo De Conexão p/ DKV-04 ÚNICO PÇ 41,50</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: DKV-06</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias",TRUE,Title,Default Title,DKV-06,shopify,0,deny,manual,,,TRUE,TRUE,,Tubo De Conexão p/ DKV-04 ÚNICO PÇ,draft
alps-valvula-de-expulsao-de-facil-colocacao-unico-pc,Válvula de expulsão de fácil colocação ÚNICO PÇ,"<p>Válvula de expulsão de fácil colocação ÚNICO PÇ 298,90</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: DKV-07</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias",TRUE,Title,Default Title,DKV-07,shopify,0,deny,manual,,,TRUE,TRUE,,Válvula de expulsão de fácil colocação ÚNICO PÇ,draft
alps-unico-pc,ÚNICO PÇ,"<p>ÚNICO PÇ 19,90</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: DKV-08</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias",TRUE,Title,Default Title,DKV-08,shopify,0,deny,manual,,,TRUE,TRUE,,ÚNICO PÇ,draft
alps-valvula-de-expulsao-de-ar-unico-pc,Válvula de expulsão de ar ÚNICO PÇ,"<p>Válvula de expulsão de ar ÚNICO PÇ 99,00</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: DKV-10</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias",TRUE,Title,Default Title,DKV-10,shopify,0,deny,manual,,,TRUE,TRUE,,Válvula de expulsão de ar ÚNICO PÇ,draft
alps-articulacao-de-cotovelo-unico-unid,Articulação de cotovelo Único Unid,"<p>Articulação de cotovelo Único Unid. 1.545,90</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: DKAE-01</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias",TRUE,Title,Default Title,DKAE-01,shopify,0,deny,manual,,,TRUE,TRUE,,Articulação de cotovelo Único Unid,draft
alps-articulacao-de-cotovelo-unico-unid,Articulação de cotovelo Único Unid,"<p>Articulação de cotovelo Único Unid. 1.545,90</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: DKAE-02</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias",TRUE,Title,Default Title,DKAE-02,shopify,0,deny,manual,,,TRUE,TRUE,,Articulação de cotovelo Único Unid,draft
alps-componentes-para-braco-modular-unico-unid,Componentes para braço modular Único Unid,"<p>Componentes para braço modular Único Unid. 1.333,80</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: DKAE-03</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias",TRUE,Title,Default Title,DKAE-03,shopify,0,deny,manual,934.40,,TRUE,TRUE,,Componentes para braço modular Único Unid,active
alps-unico-unid,Único Unid,"<p>Único Unid. 1.515,70</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: DKAE-04</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias",TRUE,Title,Default Title,DKAE-04,shopify,0,deny,manual,,,TRUE,TRUE,,Único Unid,draft
alps-articulacao-de-cotovelo-unico-unid,Articulação de cotovelo Único Unid,"<p>Articulação de cotovelo Único Unid. 818,40</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: DKBE-01</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias",TRUE,Title,Default Title,DKBE-01,shopify,0,deny,manual,,,TRUE,TRUE,,Articulação de cotovelo Único Unid,draft
alps-articulacao-de-cotovelo-unico-unid,Articulação de cotovelo Único Unid,"<p>Articulação de cotovelo Único Unid. 1.727,70</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: DKTE-01</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias",TRUE,Title,Default Title,DKTE-01,shopify,0,deny,manual,,,TRUE,TRUE,,Articulação de cotovelo Único Unid,draft
alps-articulacao-de-ombro-unico-unid,Articulação de ombro Único Unid,"<p>Articulação de ombro Único Unid. 1.364,10</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: DKTS-01</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias",TRUE,Title,Default Title,DKTS-01,shopify,0,deny,manual,,,TRUE,TRUE,,Articulação de ombro Único Unid,draft
alps-mao-mecanica-unico-unid,Mão mecânica Único Unid,"<p>Mão mecânica Único Unid. 1.061,00</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: DKHD-03</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias",TRUE,Title,Default Title,DKHD-03,shopify,0,deny,manual,,,TRUE,TRUE,,Mão mecânica Único Unid,draft
alps-capa-para-mao-unid,Capa para mão Unid,"<p>Capa para mão Unid. 636,70</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: DKHS-01</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias, revisar-preco",TRUE,Title,Default Title,DKHS-01,shopify,0,deny,manual,950.00,,TRUE,TRUE,,Capa para mão Unid,draft
alps-conector-de-pulso-w1-2-x20-unid,"Conector de pulso W1/2""x20 Unid","<p>Conector de pulso W1/2""x20 Unid. 1.288,30</p><p class='meta'>Fornecedor: <strong>ALPS</strong> · Código original: KHD-04</p>",ALPS,Health & Beauty > Health Care > Mobility & Accessibility,Liners e meias,"ALPS, Liners e meias",TRUE,Title,Default Title,KHD-04,shopify,0,deny,manual,,,TRUE,TRUE,,"Conector de pulso W1/2""x20 Unid",draft
ethnos-aluminio,ALUMÍNIO,<p>ALUMÍNIO</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: JB-501</p>,Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,JB-501,shopify,0,deny,manual,3077.00,,TRUE,TRUE,,ALUMÍNIO,draft
ethnos-sistema-vip-kit-de-micro-valvulas,Sistema VIP –Kit de micro válvulas,<p>Sistema VIP –Kit de micro válvulas</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: LMV-09</p>,Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese",TRUE,Title,Default Title,LMV-09,shopify,0,deny,manual,888.92,,TRUE,TRUE,,Sistema VIP –Kit de micro válvulas,active
ethnos-id-e-confetti-transfemoral-e,ID e CONFETTI –Transfemoral e,<p>ID e  CONFETTI –Transfemoral e</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: ID-TT</p>,Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,ID-TT,shopify,0,deny,manual,298.00,,TRUE,TRUE,,ID e CONFETTI –Transfemoral e,draft
ethnos-01-kit-revofitcom-click-r-reel,01 Kit RevoFitcom CLICK®REEL,<p>01 Kit RevoFitcom CLICK®REEL</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: RF-200-07</p>,Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,RF-200-07,shopify,0,deny,manual,2355.00,,TRUE,TRUE,,01 Kit RevoFitcom CLICK®REEL,draft
ethnos-reposicao-conduite-1-8m,Reposição -conduite -1.8m,<p>Reposição -conduite -1.8m</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: RP-201</p>,Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,RP-201,shopify,0,deny,manual,555.00,,TRUE,TRUE,,Reposição -conduite -1.8m,draft
ethnos-reposicao-cordao-de-alta-capacidade,Reposição –Cordão de alta capacidade,<p>Reposição –Cordão de alta capacidade</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: RP-001</p>,Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese",TRUE,Title,Default Title,RP-001,shopify,0,deny,manual,888.92,,TRUE,TRUE,,Reposição –Cordão de alta capacidade,active
ethnos-de-alta-capacidade-para-revolock-v2-e,De alta capacidade para RevoLock V2 e,<p>de alta capacidade para RevoLock V2 e</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: RP-310</p>,Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese",TRUE,Title,Default Title,RP-310,shopify,0,deny,manual,227.39,,TRUE,TRUE,,De alta capacidade para RevoLock V2 e,active
ethnos-de-alta-capacidade-para-revolock-v2,De alta capacidade para RevoLock V2,<p>de alta capacidade para RevoLock V2</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: RP-310A</p>,Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese",TRUE,Title,Default Title,RP-310A,shopify,0,deny,manual,888.92,,TRUE,TRUE,,De alta capacidade para RevoLock V2,active
ethnos-quickfit-r-lacer-grande,QuickFit®Lacer grande,<p>QuickFit®Lacer grande</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: OK0240-230-05</p>,Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,OK0240-230-05,shopify,0,deny,manual,440.00,,TRUE,TRUE,,QuickFit®Lacer grande,draft
ethnos-quickfit-r-lacer-medio,QuickFit®Lacer médio,<p>QuickFit®Lacer médio</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: OK0220-130-05</p>,Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,OK0220-130-05,shopify,0,deny,manual,353.00,,TRUE,TRUE,,QuickFit®Lacer médio,draft
ethnos-quickfit-r-lacer-pequeno,QuickFit®Lacer pequeno,<p>QuickFit®Lacer pequeno</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: OK0200-130-05</p>,Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,OK0200-130-05,shopify,0,deny,manual,353.00,,TRUE,TRUE,,QuickFit®Lacer pequeno,draft
ethnos-quickfit-strap-15,"QuickFit Strap 1,5”","<p>QuickFit Strap 1,5”</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: OK1410-130-05</p>",Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,OK1410-130-05,shopify,0,deny,manual,393.00,,TRUE,TRUE,,"QuickFit Strap 1,5”",draft
ethnos-quickfit-buckle-15,"QuickFit Buckle 1,5”","<p>QuickFit Buckle 1,5”</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: OK1415-000-05</p>",Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,OK1415-000-05,shopify,0,deny,manual,205.00,,TRUE,TRUE,,"QuickFit Buckle 1,5”",draft
ethnos-kit-revoflexcom-boa-r-dial,Kit RevoFlexcom BOA® dial,<p>Kit RevoFlexcom BOA® dial</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: OK1100-320-05</p>,Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,OK1100-320-05,shopify,0,deny,manual,1531.00,,TRUE,TRUE,,Kit RevoFlexcom BOA® dial,draft
ethnos-revolock-m6-uso-em-membros,RevoLock (m6) -uso em membros,<p>RevoLock (m6) -uso em membros</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: RP3003-000-05</p>,Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,RP3003-000-05,shopify,0,deny,manual,283.00,,TRUE,TRUE,,RevoLock (m6) -uso em membros,draft
ethnos-infantil-hastes-de-aco-inox,"INFANTIL, hastes de aço inox","<p>INFANTIL, hastes de aço inox</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: OR-135</p>",Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese",TRUE,Title,Default Title,OR-135,shopify,0,deny,manual,888.92,,TRUE,TRUE,,"INFANTIL, hastes de aço inox",active
ethnos-punho-modular-universal-45mm,Punho modular universal –45mm,<p>Punho modular universal –45mm</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: MR-1W</p>,Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,MR-1W,shopify,0,deny,manual,110.00,,TRUE,TRUE,,Punho modular universal –45mm,draft
ethnos-silicone-pu-com-rosca,"Silicone + PU, com rosca","<p>silicone + PU, com rosca</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: MR-1F</p>",Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,MR-1F,shopify,0,deny,manual,836.00,,TRUE,TRUE,,"Silicone + PU, com rosca",draft
ethnos-kg-malha-tubular-de-poliester-para-laminacao-10cm-kg,=KG Malha tubular de poliéster para laminação 10cm -KG,<p>=KG Malha tubular de poliéster para laminação 10cm -KG</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: MTP-10</p>,Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese",TRUE,Title,Default Title,MTP-10,shopify,0,deny,manual,361.70,,TRUE,TRUE,,=KG Malha tubular de poliéster para laminação 10cm -KG,active
ethnos-kg-malha-tubular-de-poliester-para-laminacao-12cm-kg,=KG Malha tubular de poliéster para laminação 12cm –KG,<p>=KG Malha tubular de poliéster para laminação 12cm –KG</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: MTP-12</p>,Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese",TRUE,Title,Default Title,MTP-12,shopify,0,deny,manual,361.70,,TRUE,TRUE,,=KG Malha tubular de poliéster para laminação 12cm –KG,active
ethnos-kg-malha-tubular-de-poliester-para-laminacao-15cm-kg,=KG Malha tubular de poliéster para laminação 15cm –KG,<p>=KG Malha tubular de poliéster para laminação 15cm –KG</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: MTP-15</p>,Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese",TRUE,Title,Default Title,MTP-15,shopify,0,deny,manual,361.70,,TRUE,TRUE,,=KG Malha tubular de poliéster para laminação 15cm –KG,active
ethnos-kg-malha-tubular-de-poliester-para-laminacao-20cm-kg,=KG Malha tubular de poliéster para laminação 20cm -KG,<p>=KG Malha tubular de poliéster para laminação 20cm -KG</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: MTP-20</p>,Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese",TRUE,Title,Default Title,MTP-20,shopify,0,deny,manual,361.70,,TRUE,TRUE,,=KG Malha tubular de poliéster para laminação 20cm -KG,active
ethnos-kg-malha-tubular-de-poliester-para-laminacao-25cm-kg,=KG Malha tubular de poliéster para laminação 25cm -KG,<p>=KG Malha tubular de poliéster para laminação 25cm -KG</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: MTP-25</p>,Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese",TRUE,Title,Default Title,MTP-25,shopify,0,deny,manual,361.70,,TRUE,TRUE,,=KG Malha tubular de poliéster para laminação 25cm -KG,active
ethnos-e114-id-slim,E114 ID-SLIM,<p>E114  ID-SLIM</p><p class='meta'>Fornecedor: <strong>Ethnos</strong> · Código original: ID-PLUS</p>,Ethnos,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Ethnos, Componentes de prótese",TRUE,Title,Default Title,ID-PLUS,shopify,0,deny,manual,,,TRUE,TRUE,,E114 ID-SLIM,draft
ortho-pauher-sg302-tubo-recortavel-c-gel-40cm-p-m-g-unidade,SG302 TUBO RECORTÁVEL C/ GEL 40cm P-M-G UNIDADE,<p>SG302 TUBO RECORTÁVEL  C/ GEL 40cm P-M-G UNIDADE</p><p class='meta'>Fornecedor: <strong>Ortho Pauher</strong> · Código original: SEMI-REVESTIDO</p>,Ortho Pauher,Health & Beauty > Health Care > Mobility & Accessibility,Órteses e acessórios,"Ortho Pauher, Órteses e acessórios, revisar-preco",TRUE,Title,Default Title,SEMI-REVESTIDO,shopify,0,deny,manual,43.90,,TRUE,TRUE,,SG302 TUBO RECORTÁVEL C/ GEL 40cm P-M-G UNIDADE,draft
ortho-pauher-cop118-meia-de-comp-7-8-coxa-angio-pauher-aberta-p-m-g-media-par,COP118 MEIA DE COMP.7/8 COXA ANGIO PAUHER ABERTA P-M-G (MÉDIA) PAR,"<p>COP118 MEIA DE COMP.7/8 COXA ANGIO PAUHER ABERTA P-M-G (MÉDIA)  PAR  79,90</p><p class='meta'>Fornecedor: <strong>Ortho Pauher</strong> · Código original: 20-30MMHG</p>",Ortho Pauher,Health & Beauty > Health Care > Mobility & Accessibility,Órteses e acessórios,"Ortho Pauher, Órteses e acessórios, revisar-preco",TRUE,Title,Default Title,20-30MMHG,shopify,0,deny,manual,1.00,,TRUE,TRUE,,COP118 MEIA DE COMP.7/8 COXA ANGIO PAUHER ABERTA P-M-G (MÉDIA) PAR,draft
ortho-pauher-cop158-meia-compressiva-pant-3-4-curto-p-m-g-gg-par,COP158 MEIA COMPRESSIVA PANT. 3/4 CURTO P-M-G-GG PAR,"<p>COP158 MEIA COMPRESSIVA PANT. 3/4  CURTO P-M-G-GG PAR  29,90</p><p class='meta'>Fornecedor: <strong>Ortho Pauher</strong> · Código original: 30-400MMHG</p>",Ortho Pauher,Health & Beauty > Health Care > Mobility & Accessibility,Órteses e acessórios,"Ortho Pauher, Órteses e acessórios, revisar-preco",TRUE,Title,Default Title,30-400MMHG,shopify,0,deny,manual,1.00,,TRUE,TRUE,,COP158 MEIA COMPRESSIVA PANT. 3/4 CURTO P-M-G-GG PAR,draft
